date,year,month,quarter,supplier_id,company_name,company_size,industry,location,delivery_reliability,cost_efficiency,defect_rate,quality_score,on_time_delivery_rate,order_volume,response_time_hours,customer_satisfaction,overall_score,performance_category,defect_cost_impact,efficiency_ratio,cluster,cluster_name
2019-05-01,2019,5,Q2,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,65.40745426265958,35.19828658621314,2.084379614599818,89.6697850737704,64.58617313313577,331.0,24.38792949700709,7.887743134034214,69.53,Fair,34496.48,2.548,1,Cost Efficient
2019-06-01,2019,6,Q2,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,64.739713410594,35.756670263489504,1.2255306123694782,90.3981739537668,62.94741549197277,266.0,25.16780770108753,7.437818634668963,70.92,Fair,16299.56,2.528,1,Cost Efficient
2019-07-01,2019,7,Q3,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,63.55288738305606,36.55061628239677,2.7300823164084407,90.92469540270598,61.38844259113126,314.0,23.27401250409479,7.067395118981401,67.54,Fair,42862.29,2.488,1,Cost Efficient
2019-08-01,2019,8,Q3,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,64.07270224988173,36.4099059030924,0.695140975486925,90.9023276973674,65.56207295607338,251.0,24.96145968238613,6.686854428653953,71.32,Fair,8724.02,2.497,1,Cost Efficient
2019-09-01,2019,9,Q3,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,65.54760903619675,37.11733947219268,3.63623604388968,91.0948205786488,65.23403420511876,267.0,23.26015529677857,6.417722288097485,65.73,Fair,48543.75,2.454,1,Cost Efficient
2019-10-01,2019,10,Q4,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,64.50484638812128,37.02726948479204,1.8195762985971424,91.2396762331266,63.42216425499905,384.3115046638085,23.99952795433465,7.128780512324006,69.83,Fair,28385.39,2.464,1,Cost Efficient
2019-11-01,2019,11,Q4,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,65.41255450828531,35.33420960848268,1.871449739170906,92.22842514154212,66.2983228058302,394.4913957095658,26.05231479918244,7.4885376613532495,70.22,Fair,33311.81,2.61,1,Cost Efficient
2019-12-01,2019,12,Q4,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,65.68890850521777,36.38707216851793,0.9214133253966076,92.3281721516938,62.93943924816648,317.65306986513536,25.623494322881587,7.807683055615197,72.75,Fair,13268.35,2.537,1,Cost Efficient
2020-01-01,2020,1,Q1,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,66.10661758024652,35.735592294859,1.58792226009014,92.76035106504754,69.16320085441065,288.0,24.70656714768316,8.47345857264467,72.16,Fair,22866.08,2.596,1,Cost Efficient
2020-02-01,2020,2,Q1,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,65.45863816517162,37.14550807271912,0.4742382565846931,92.35548706875944,65.85408368268396,247.0,28.21362707554292,8.570056787438533,74.5,Fair,5856.84,2.486,1,Cost Efficient
2020-03-01,2020,3,Q1,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,65.80739589252211,37.04092322022564,1.7811040360589965,92.18568713438457,66.50745153865827,260.0,25.47691447010469,7.18842522245284,70.53,Fair,23154.35,2.489,1,Cost Efficient
2020-04-01,2020,4,Q2,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,64.89512373746628,37.48393278049014,1.7802764497087535,91.75553839700102,61.8287858663856,265.0,21.617557281761787,7.190196218363144,70.29,Fair,23588.66,2.448,1,Cost Efficient
2020-05-01,2020,5,Q2,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,64.95441954012614,37.25081368096951,2.05220930934903,90.89948936606172,64.66504529285554,298.0,21.05513951792646,7.038163344557293,69.35,Fair,30577.92,2.44,1,Cost Efficient
2020-06-01,2020,6,Q2,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,65.7567494199416,37.856339819382114,1.4822776562784443,89.7884922164801,67.18234278870932,310.0,23.71582165661897,7.602493537648393,71.1,Fair,22975.3,2.372,1,Cost Efficient
2020-07-01,2020,7,Q3,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,66.79869126191713,37.292301649605015,0.853889285127388,90.67617710665684,66.33011165743208,311.0,23.74746855995939,8.00647425476616,73.13,Fair,13277.98,2.431,1,Cost Efficient
2020-08-01,2020,8,Q3,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,66.39925755640681,36.51354716572708,2.0762014624291703,90.79472256406852,63.413932290610575,294.0,23.499147323874823,6.734556288841246,69.18,Fair,30520.16,2.487,1,Cost Efficient
2020-09-01,2020,9,Q3,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,66.13144146475669,36.02101631831424,1.078390067969773,91.55570381453632,63.28488752491396,310.0,22.680802747108725,7.589743798824926,72.06,Fair,16715.05,2.542,1,Cost Efficient
2020-10-01,2020,10,Q4,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,65.12077228181164,36.4739711669336,0.399476924788238,90.52635057840348,64.5764230542118,385.290803393047,24.69802048050409,7.044765815308731,72.45,Fair,6751.16,2.482,1,Cost Efficient
2020-11-01,2020,11,Q4,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,64.20884547223974,36.66175193017853,2.5453907032677554,90.63910820434052,65.28543078449778,395.6356919793444,24.07993470524651,7.276243073355745,68.23,Fair,43271.64,2.472,1,Cost Efficient
2020-12-01,2020,12,Q4,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,63.89985247812024,36.57601557348706,1.9149968438219955,90.7650370795637,63.33927519090376,387.7971444488117,18.26476615221592,7.027965512538232,69.18,Fair,31022.95,2.482,1,Cost Efficient
2021-01-01,2021,1,Q1,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,63.75454122480757,37.03370761813877,0.1218504140361417,90.08786668717283,61.15741308220951,315.0,19.47463196614212,8.335693538776207,73.96,Fair,1919.14,2.433,1,Cost Efficient
2021-02-01,2021,2,Q1,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,64.1877589046448,36.768448779096985,2.358664010172137,89.78877984926247,61.362933789502016,318.0,22.36847025900596,6.6006438965060825,67.73,Fair,37502.76,2.442,1,Cost Efficient
2021-03-01,2021,3,Q1,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,65.327629324094,37.2248658301336,2.964515145794009,89.79196147259722,63.60802491061147,293.0,26.740342252021065,7.753365484009413,68.05,Fair,43430.15,2.412,1,Cost Efficient
2021-04-01,2021,4,Q2,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,65.25540280359502,36.6481046842627,2.926070171903201,90.52633786628476,64.96644783457175,355.0,25.00353749336994,6.59888154914063,67.02,Fair,51937.75,2.47,1,Cost Efficient
2021-05-01,2021,5,Q2,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,64.84090847189727,36.246921421337646,2.745440341986932,90.74636941023992,66.24964757040954,271.0,25.728314146489524,8.314477895538586,68.97,Fair,37200.72,2.504,1,Cost Efficient
2021-06-01,2021,6,Q2,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,65.84689164837921,35.87782726204109,2.371237697235132,91.10303900612824,62.819520610371534,249.0,26.25960727078735,7.364390041766082,69.03,Fair,29521.91,2.539,1,Cost Efficient
2021-07-01,2021,7,Q3,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,65.65120665343038,36.03747677171433,2.383042892227993,90.95888478085833,66.16622226960709,266.0,24.99107800876575,7.017881428718692,68.61,Fair,31694.47,2.524,1,Cost Efficient
2021-08-01,2021,8,Q3,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,67.4221896417897,36.3617924701507,2.4630294851788515,89.85465192282471,70.37819294216492,354.0,25.926709292475955,7.848784795305714,69.51,Fair,43595.62,2.471,1,Cost Efficient
2021-09-01,2021,9,Q3,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,67.06633846357526,35.52268205569391,2.6564880384625984,89.90344906333051,69.11655096674879,249.0,25.36457103004185,6.877973281924698,67.91,Fair,33073.28,2.531,1,Cost Efficient
2021-10-01,2021,10,Q4,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,66.04606349512378,35.21651081226122,3.03024040492338,89.92730088061961,66.27032112310589,428.43794427207865,24.05843462491221,6.156186380598319,66.13,Fair,51211.06,2.554,1,Cost Efficient
2021-11-01,2021,11,Q4,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,67.10867179910801,35.65220373938468,2.465607783988525,90.23803351686072,68.65817112871495,393.0816803079498,21.086080425963623,7.506161475090155,69.04,Fair,41668.77,2.531,1,Cost Efficient
2021-12-01,2021,12,Q4,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,67.55595507214242,35.27877628136947,2.3847250348495224,90.29103876046766,67.20160031764678,306.75524284598043,20.3516871837176,7.369550189059837,69.12,Fair,31120.66,2.559,1,Cost Efficient
2022-01-01,2022,1,Q1,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,59.38639901741557,34.98047335860753,1.5600955176796467,90.02457936532271,65.51364840495023,240.0,28.01675717950125,7.116828282256486,70.28,Fair,18721.15,2.574,1,Cost Efficient
2022-02-01,2022,2,Q1,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,61.7138968585119,34.976131890354885,2.198916607949124,90.17150485332924,65.2420161498678,257.0,32.04972397735342,6.161360290427671,67.84,Fair,28256.08,2.578,1,Cost Efficient
2022-03-01,2022,3,Q1,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,58.13837845986029,35.9717232515648,2.562673384476857,90.22207114261394,65.48637650142697,303.0,31.82665399642789,6.749173786644957,68.01,Fair,38824.5,2.508,1,Cost Efficient
2022-04-01,2022,4,Q2,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,59.37679995566548,36.82829503679515,1.953399018512948,90.47278007303052,68.75003972792928,342.0,31.933384121887777,7.09185671287221,69.73,Fair,33403.12,2.457,1,Cost Efficient
2022-05-01,2022,5,Q2,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,58.03707400588229,37.07553900754182,0.9837444802992578,91.2079014555168,65.13052502721186,285.0,28.92567484708874,7.376094628640923,72.31,Fair,14018.36,2.46,1,Cost Efficient
2022-06-01,2022,6,Q2,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,63.542776672302,37.62426068860008,1.5450737194984006,90.77930582814602,70.15005186791603,321.0,31.65917968656749,7.60061228692411,71.6,Fair,24798.43,2.413,1,Cost Efficient
2022-07-01,2022,7,Q3,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,66.00872239820453,36.21978474064037,1.614501876996956,91.31789034985962,65.93047044086417,264.0,25.13046399130429,7.386075082425268,70.73,Fair,21311.42,2.521,1,Cost Efficient
2022-08-01,2022,8,Q3,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,65.8876887983979,36.09139817299496,1.199908093220942,91.6896623760843,62.85507056778966,255.0,23.845530768750336,7.747241745430298,71.96,Fair,15298.83,2.54,1,Cost Efficient
2022-09-01,2022,9,Q3,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,66.37646040461345,35.787580480522564,1.2886333536066528,91.96390312984433,64.19613431911918,332.0,26.16936331477746,7.250001154240249,71.42,Fair,21391.31,2.57,1,Cost Efficient
2022-10-01,2022,10,Q4,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,67.18898349422572,36.47522800779564,1.177550437286457,91.31795279923084,68.29995086551904,413.8829930306857,25.259031578873376,8.136743118000705,72.7,Fair,20901.52,2.504,1,Cost Efficient
2022-11-01,2022,11,Q4,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,67.60572621316594,37.16752548242106,1.5635455883918372,90.29713277356706,68.1895861967726,384.5257804550968,26.15476766688549,6.9036159056806845,70.69,Fair,27283.87,2.429,1,Cost Efficient
2022-12-01,2022,12,Q4,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,67.65969355223923,36.805397459741975,1.3709182280209395,90.636359718815,67.26053925600964,409.2597775800888,23.34212275297621,7.82618550953975,72.02,Fair,21729.05,2.463,1,Cost Efficient
2023-01-01,2023,1,Q1,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,67.51387983570758,36.298341259635166,2.4376505591980067,90.41612368316704,65.76853151280952,321.0,23.60733681447554,7.211868658997983,69.08,Fair,39124.29,2.491,1,Cost Efficient
2023-02-01,2023,2,Q1,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,68.46735634284813,37.16316913548471,2.076216594170573,90.63240350490968,70.45081808626125,261.0,23.958550039852284,8.241193545491932,71.3,Fair,27094.63,2.439,1,Cost Efficient
2023-03-01,2023,3,Q1,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,68.31616188546583,36.88225262059876,1.2119124329200432,91.46824549952548,68.43859629113753,345.0,23.706397710416866,8.037253183013071,72.94,Fair,20905.49,2.48,1,Cost Efficient
2023-04-01,2023,4,Q2,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,69.12350352690794,37.011135328149216,2.137484440433047,89.92266011864756,67.58520830703274,305.0,26.84788617417228,8.012598315549639,70.9,Fair,32596.64,2.43,1,Cost Efficient
2023-05-01,2023,5,Q2,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,68.0317536284912,36.68269649597139,1.4632258963630622,90.3417163693552,65.0506310270703,340.0,25.24396320743428,7.3367021817284,71.34,Fair,24874.84,2.463,1,Cost Efficient
2023-06-01,2023,6,Q2,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,67.131040453352,36.92371825771181,1.386559684442241,90.44780642683143,64.3995407189416,277.0,21.209999653967547,7.451850817819756,71.46,Fair,19203.85,2.45,1,Cost Efficient
2023-07-01,2023,7,Q3,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,68.36014288610696,36.23550760624524,1.6085467027748843,90.50090834848208,67.40990107102049,339.0,22.84427966727125,7.587386650969767,71.33,Fair,27264.87,2.498,1,Cost Efficient
2023-08-01,2023,8,Q3,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,67.51641183965066,35.56291432397255,0.6542876168393776,90.7247273002057,68.30227265836334,304.0,22.18568289054448,7.518839133025619,72.88,Fair,9945.17,2.551,1,Cost Efficient
2023-09-01,2023,9,Q3,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,68.01404224457775,35.698509999469174,3.0484224752080222,90.297564192826,67.63406717971498,292.0,27.78612944129944,7.126665102566107,67.75,Fair,44506.97,2.529,1,Cost Efficient
2023-10-01,2023,10,Q4,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,69.08839960993329,35.79761173769982,1.550797297814373,90.29285588324343,69.82786821475993,310.1447736275061,22.777921978104978,6.108585531533352,70.01,Fair,21323.46,2.522,1,Cost Efficient
2023-11-01,2023,11,Q4,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,70.03789423206655,35.4386258157818,3.6211391253415663,90.7854759898078,72.47987265500065,317.164177805538,22.72195450731204,6.590766867753974,66.64,Fair,49609.61,2.562,1,Cost Efficient
2023-12-01,2023,12,Q4,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,70.7576804837525,35.996340901626326,1.385353284216707,90.72133657926948,71.4189904153393,311.8634029361429,24.58102740279594,7.215507723546442,72.01,Fair,19187.14,2.52,1,Cost Efficient
2024-01-01,2024,1,Q1,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,70.23712234560125,36.50705110543702,1.1124123560402168,90.34103036965116,72.2282053329375,355.0,24.821518089795475,7.904801075781103,73.13,Fair,19745.32,2.475,1,Cost Efficient
2024-02-01,2024,2,Q1,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,68.98709206989042,36.80260794331063,2.555070378564441,91.32769520900712,71.03103044608544,291.0,24.24796042705491,6.7977802471974025,69.13,Fair,37176.27,2.482,1,Cost Efficient
2024-03-01,2024,3,Q1,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,68.40175153508157,36.485361947764765,2.441910982221132,90.5049863314676,68.69398000791168,241.0,20.25024658198801,7.145593472545055,69.29,Fair,29425.03,2.481,1,Cost Efficient
2024-04-01,2024,4,Q2,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,66.73309033877914,36.8644933658215,3.121729740751724,90.32685822522774,64.58185725718221,305.0,23.928069966305284,6.790038055160621,67.18,Fair,47606.38,2.45,1,Cost Efficient
2024-05-01,2024,5,Q2,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,67.57982622707405,36.92128560980864,2.148154395866208,90.00305525821742,66.14605461444837,270.0,24.654599725024664,7.039243843005478,69.52,Fair,29000.08,2.438,1,Cost Efficient
2024-06-01,2024,6,Q2,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,68.8177762533867,36.84658329014961,2.0188739276119936,90.97478357840906,67.46861687116093,287.0,25.040026934831005,6.994111516930621,70.27,Fair,28970.84,2.469,1,Cost Efficient
2024-07-01,2024,7,Q3,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,68.10449539333179,36.40057571899728,1.474193958287059,91.22459633706973,66.60963242352555,288.0,25.29635624383181,7.684427380305878,71.85,Fair,21228.39,2.506,1,Cost Efficient
2024-08-01,2024,8,Q3,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,68.67907079597727,35.39225465255873,0.6379932042027778,90.65955025031312,70.04076545773735,324.0,27.864212845556608,7.41822541542337,73.06,Fair,10335.49,2.562,1,Cost Efficient
2024-09-01,2024,9,Q3,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,70.59720335626594,36.59142260075864,1.4919785768550793,91.00612169683303,68.96433677824322,293.0,26.92223741992633,7.4067597208646845,72.14,Fair,21857.49,2.487,1,Cost Efficient
2024-10-01,2024,10,Q4,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,69.59053221196564,35.96628276517111,1.9823010643317207,90.75691872893118,69.38412401158665,391.7815224126496,25.79160834863935,7.307208447680873,70.62,Fair,32410.62,2.523,1,Cost Efficient
2024-11-01,2024,11,Q4,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,69.83438385281502,36.21117091798504,1.89469743461262,91.29727344980763,68.82007553961893,451.5380612689634,24.18274282624314,7.148235165837765,70.88,Fair,33251.94,2.521,1,Cost Efficient
2024-12-01,2024,12,Q4,SUP_019,Calderon-Montgomery,Medium,Electronics,Asia Pacific,68.89490969501686,35.26634299569669,2.0231632366403263,90.43409720952916,68.26309785968402,319.2399409046527,24.134640099656185,6.885590789367914,69.72,Fair,28830.08,2.564,1,Cost Efficient
2015-01-01,2015,1,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,80.54565274732376,55.294335847770895,0.1,40.0,84.51283278166812,298.0,22.382733101427306,6.192609288343145,67.19,Fair,1490.0,0.723,1,
2015-02-01,2015,2,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,77.50703508395482,55.67141204533076,2.35752660695546,40.0,79.57103485669447,307.0,21.6788220268696,6.34905448486879,62.15,Fair,36188.03,0.719,1,
2015-03-01,2015,3,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,75.67326575943541,57.18366397862185,0.3759529667007498,40.0,71.91418060531372,273.0,27.88052817442313,6.912203710469064,66.52,Fair,5131.76,0.7,1,High Performers
2015-04-01,2015,4,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,73.04900187062337,59.21414327664361,0.6520062599391838,40.0,73.19222974600707,310.0,20.61207557223021,6.699055634793899,65.5,Fair,10106.1,0.676,1,
2015-05-01,2015,5,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,72.7558449984992,58.90947753816943,1.3575938685772342,40.0,76.25750858815157,253.0,22.048313280825493,6.14826109511751,63.4,Fair,17173.56,0.679,1,
2015-06-01,2015,6,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,71.28337852507708,58.62761714007062,2.0066685697047824,40.0,68.47918369754811,268.0,25.48345568032835,6.336762492053362,61.87,Fair,26889.36,0.682,1,High Performers
2015-07-01,2015,7,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,70.09362533501604,57.8693609033873,1.6333777379230627,40.0,70.57701295616357,305.0,23.609326741427704,6.457282976432687,62.29,Fair,24909.01,0.691,1,
2015-08-01,2015,8,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,70.21083990236035,56.87841307927683,2.02003416356482,40.0,67.51063097357165,253.0,22.71974249220245,5.711995309920329,60.6,Fair,25553.43,0.703,1,
2015-09-01,2015,9,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,72.32632709358231,57.662981100947256,1.9312917582576967,40.0,75.82949605821594,295.0,22.39320355528869,5.8219210786697015,61.57,Fair,28486.55,0.694,1,
2015-10-01,2015,10,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,71.94170859798888,57.02077267986754,2.0669621601779684,40.0,73.78385598830681,324.37297202793195,19.414145600038577,5.579390328435967,60.84,Fair,28214.03,0.701,1,
2015-11-01,2015,11,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,72.22158950117407,57.60915241128962,0.745298129771808,40.0,69.47271666700465,289.37244191843075,23.2653051309444,6.291446777975513,64.38,Fair,9763.41,0.694,1,
2015-12-01,2015,12,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,72.2464455973591,57.63286156212121,1.2456063299993696,40.0,71.38469636088688,403.845845457268,22.45296086338658,6.32049746106799,63.42,Fair,20054.26,0.694,1,
2016-01-01,2016,1,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,71.19525766684568,57.23823333663016,3.788005130070599,40.0,70.3993737103254,318.0,20.808765290489703,5.196934846511096,56.87,Poor,60229.28,0.699,1,
2016-02-01,2016,2,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,69.68847328442767,57.62042685417072,1.4000039690114905,40.0,69.62738833284911,307.0,24.22754351990107,5.411228368020554,61.56,Fair,21490.06,0.694,1,High Performers
2016-03-01,2016,3,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,68.24444476558149,58.28305472215207,1.8756539468842588,40.0,70.61674303994005,350.0,19.3569621522322,6.022683428999152,60.99,Fair,32823.94,0.686,1,
2016-04-01,2016,4,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,69.00377726463562,58.67957400690097,2.1879940472904376,40.0,72.12163391008202,251.0,22.60380951824989,5.576263621220615,60.19,Fair,27459.33,0.682,1,
2016-05-01,2016,5,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,69.71018906607685,58.23395766764552,0.1,40.0,72.53270373639526,303.0,21.31177618135333,6.433772572701935,65.31,Fair,1515.0,0.687,1,
2016-06-01,2016,6,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,70.28658998018314,58.45566655293866,3.195908639013836,40.0,72.47244158984802,249.0,23.4829312437463,5.162203019266502,58.03,Poor,39789.06,0.684,1,
2016-07-01,2016,7,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,68.9646272026999,57.46840336371893,1.717889746629837,40.0,66.22989203923923,272.0,26.05213359506669,6.138179328190967,61.44,Fair,23363.3,0.696,1,High Performers
2016-08-01,2016,8,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,69.94543959128389,57.86293108354574,1.7360190344634758,40.0,69.60182724330089,320.0,23.53039725818668,7.20084775665756,62.79,Fair,27776.3,0.691,1,
2016-09-01,2016,9,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,68.961248143147,58.4965080012637,3.076146209249063,40.0,68.76799943695886,273.0,21.971612514627903,5.891703116575806,58.68,Poor,41989.4,0.684,1,
2016-10-01,2016,10,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,68.99318607054684,58.57071939834948,1.985434259662476,40.0,67.40196018884534,379.5277756716635,20.80220117711693,5.186663662834125,60.18,Fair,30674.96,0.683,1,
2016-11-01,2016,11,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,68.59602266669226,59.15198135261609,1.1490464498328163,40.0,71.927456057833,355.8627032967904,24.89329184020444,5.402839991689711,62.08,Fair,16488.82,0.676,1,High Performers
2016-12-01,2016,12,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,70.51208136720639,60.19576907660835,2.8420031534894314,40.0,70.4140364559565,378.64612528078953,27.076055107911422,6.560523843217538,60.54,Fair,45045.75,0.664,1,
2017-01-01,2017,1,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,70.38543091926714,59.41170140931182,0.3020152716305928,40.0,70.37417224636052,345.0,24.35215488395516,6.509985620472421,65.38,Fair,5209.76,0.673,1,High Performers
2017-02-01,2017,2,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,70.30770917754516,59.39176199717672,0.7675292004202131,40.0,70.88743934164121,347.0,18.03759068937036,6.057997132384518,63.98,Fair,13316.63,0.673,1,
2017-03-01,2017,3,Q1,SUP_020,Ray-Bush,Medium,Machinery,Middle East,70.29558577394543,59.17998405556336,0.4673761299695659,40.0,68.94222658291497,339.0,24.35202180283089,6.320951916254479,64.8,Fair,7922.03,0.676,1,High Performers
2017-04-01,2017,4,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,70.68733871251632,58.70759456817313,1.554376641721246,40.0,73.84209287065484,308.0,20.795082095069823,6.253437104249013,62.56,Fair,23937.4,0.681,1,
2017-05-01,2017,5,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,71.0643875982352,58.67345125408312,2.922043089638812,40.0,68.36599174100857,315.0,24.3875871308962,5.938761783724951,59.6,Poor,46022.18,0.682,1,
2017-06-01,2017,6,Q2,SUP_020,Ray-Bush,Medium,Machinery,Middle East,73.08826976718807,59.230484784562414,2.3471105338535256,40.835539859413856,71.36747317046,352.0,20.50382762411201,6.92043816069472,62.55,Fair,41309.15,0.689,1,
2017-07-01,2017,7,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,71.92641070580702,59.20803573257558,2.259427040652503,41.05768382757088,73.57213157007733,266.0,19.906278708648493,5.612175545822896,61.18,Fair,30050.38,0.693,1,
2017-08-01,2017,8,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,71.72721429512302,59.500579809866245,3.1174135319792224,40.10374016372403,73.93705507373544,294.0,23.801810049742176,6.067482078919094,59.69,Poor,45825.98,0.674,1,
2017-09-01,2017,9,Q3,SUP_020,Ray-Bush,Medium,Machinery,Middle East,73.15514266063505,57.636094076725406,1.6319731940719884,40.0,74.44161050250129,327.0,24.21136955865611,5.164643121689735,61.72,Fair,26682.76,0.694,1,
2017-10-01,2017,10,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,72.48110975883615,57.48064588373027,1.4315171119923118,40.0,71.37114760264845,434.4375194039243,22.25720493893586,6.848785491854741,63.6,Fair,24264.22,0.696,1,
2017-11-01,2017,11,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,74.80955106227631,58.09976983798075,0.1,40.0,74.62671318883272,334.48095171938974,24.538964850100648,7.173874085275186,67.3,Fair,1415.0,0.688,1,
2017-12-01,2017,12,Q4,SUP_020,Ray-Bush,Medium,Machinery,Middle East,74.89447758159288,59.25991243163156,1.665875397531788,40.0,74.81713454527724,428.20285732484,22.03512069678653,6.32639320418507,63.57,Fair,29652.58,0.675,1,
